nameFirst,nameLast,weight,height,debut,BMI
Johnny,Giavotella,185,68,2011,28.80622837
Adam,Eaton,185,68,2012,28.80622837
Fraley,Rogers,184,68,1872,28.65051903
Oyster,Burns,183,68,1884,28.49480969
Reddy,Mack,182,68,1885,28.33910035
Hughie,Hearne,182,68,1901,28.33910035
Frank,Estrada,182,68,1971,28.33910035
Gat,Stires,180,68,1871,28.02768166
Bob,Blakiston,180,68,1882,28.02768166
Bill,Krieg,180,68,1884,28.02768166
Dan,Dugdale,180,68,1886,28.02768166
Tom,Quinn,180,68,1886,28.02768166
Pete,Gilbert,180,68,1890,28.02768166
Pep,Deininger,180,68,1902,28.02768166
Chick,Hartley,180,68,1902,28.02768166
Charlie,Moran,180,68,1903,28.02768166
Bill,Yohe,180,68,1909,28.02768166
Pinky,Hargrave,180,68,1923,28.02768166
Ed,Connolly,180,68,1929,28.02768166
Bobby,Estalella,180,68,1935,28.02768166
Art,Rebel,180,68,1938,28.02768166
Bob,Maier,180,68,1945,28.02768166
Bruce,Edwards,180,68,1946,28.02768166
Bobby,Rhawn,180,68,1947,28.02768166
Clint,Courtney,180,68,1951,28.02768166
Nick,Testa,180,68,1958,28.02768166
Jim,French,180,68,1965,28.02768166
Trent,Hubbard,180,68,1994,28.02768166
Angelo,Encarnacion,180,68,1995,28.02768166
Marcus,Giles,180,68,2001,28.02768166
Shane,Nance,180,68,2002,28.02768166
Chone,Figgins,180,68,2002,28.02768166
Aaron,Miles,180,68,2003,28.02768166
Willie,Collazo,180,68,2007,28.02768166
Brock,Holt,180,68,2012,28.02768166
Marcus,Stroman,180,68,2014,28.02768166
Admiral,Schlei,179,68,1904,27.87197232
Hack,Simmons,179,68,1910,27.87197232
Ted,Kennedy,178,68,1885,27.71626298
Bob,Gilks,178,68,1887,27.71626298
Jakie,May,178,68,1917,27.71626298
Luis,Arroyo,178,68,1955,27.71626298
Don,Reynolds,178,68,1978,27.71626298
Kirby,Puckett,178,68,1984,27.71626298
Tex,Pruiett,176,68,1907,27.40484429
Bob,Higgins,176,68,1909,27.40484429
John,Curran,175,68,1876,27.24913495
Aaron,Clapp,175,68,1879,27.24913495
Jackie,Hayes,175,68,1882,27.24913495
John,Peltz,175,68,1884,27.24913495
Tug,Wilson,175,68,1884,27.24913495
John,Meister,175,68,1886,27.24913495
George,McMillan,175,68,1890,27.24913495
Tom,Delahanty,175,68,1894,27.24913495
Tom,Bannon,175,68,1895,27.24913495
Joe,Wright,175,68,1895,27.24913495
Larry,Hoffman,175,68,1901,27.24913495
Lou,Gertenrich,175,68,1901,27.24913495
Frank,LaPorte,175,68,1905,27.24913495
Otto,Knabe,175,68,1905,27.24913495
Harry,Niles,175,68,1906,27.24913495
Hub,Pernoll,175,68,1910,27.24913495
Hub,Northen,175,68,1910,27.24913495
Harry,Spratt,175,68,1911,27.24913495
Joe,Lotz,175,68,1916,27.24913495
Sam,Bohne,175,68,1916,27.24913495
Ed,Gerner,175,68,1919,27.24913495
Cotton,Tierney,175,68,1920,27.24913495
Harry,O'Donnell,175,68,1927,27.24913495
Freddie,Moncewicz,175,68,1928,27.24913495
Ray,Dobens,175,68,1929,27.24913495
Pat,Creeden,175,68,1931,27.24913495
Max,Rosenfeld,175,68,1931,27.24913495
Bill,Steinecke,175,68,1931,27.24913495
Joe,Holden,175,68,1934,27.24913495
Chet,Laabs,175,68,1937,27.24913495
Packy,Rogers,175,68,1938,27.24913495
Creepy,Crespi,175,68,1938,27.24913495
Snuffy,Stirnweiss,175,68,1943,27.24913495
Charlie,Brewster,175,68,1943,27.24913495
Bob,Ramazzotti,175,68,1946,27.24913495
Don,Leppert,175,68,1955,27.24913495
Johnny,Schaive,175,68,1958,27.24913495
Bill,Heath,175,68,1965,27.24913495
Jason,McDonald,175,68,1997,27.24913495
Rod,Lindsey,175,68,2000,27.24913495
Stubby,Clapp,175,68,2001,27.24913495
Matt,Young,175,68,2011,27.24913495
Jim,Clinton,174,68,1872,27.09342561
Harry,Koons,174,68,1884,27.09342561
Abel,Lizotte,174,68,1896,27.09342561
Shooty,Babitt,174,68,1981,27.09342561
Tommy,Dowd,173,68,1891,26.93771626
Ed,Spurney,173,68,1891,26.93771626
John,Kirby,172,68,1884,26.78200692
Bill,Blair,172,68,1888,26.78200692
Jud,Daley,172,68,1911,26.78200692
Bill,Zimmerman,172,68,1915,26.78200692
Ramon,Conde,172,68,1962,26.78200692
Dick,Higham,171,68,1871,26.62629758
The Only,Nolan,171,68,1878,26.62629758
Jack,Rowe,170,68,1879,26.47058824
Bill,Gleason,170,68,1882,26.47058824
Jersey,Bakley,170,68,1883,26.47058824
Dell,Darling,170,68,1883,26.47058824
George,Myers,170,68,1884,26.47058824
Dan,Cronin,170,68,1884,26.47058824
Bill,Conway,170,68,1884,26.47058824
John,Rudderham,170,68,1884,26.47058824
Charlie,Hoover,170,68,1888,26.47058824
Bill,Van Dyke,170,68,1890,26.47058824
Frank,Shugart,170,68,1890,26.47058824
Larry,Murphy,170,68,1891,26.47058824
Jack,Scheible,170,68,1893,26.47058824
Bobby,Wallace,170,68,1894,26.47058824
Al,Shaw,170,68,1901,26.47058824
George,Hildebrand,170,68,1902,26.47058824
Roy,Clark,170,68,1902,26.47058824
Joe,Marshall,170,68,1903,26.47058824
Art,Wilson,170,68,1908,26.47058824
Ray,Demmitt,170,68,1909,26.47058824
Willis,Cole,170,68,1909,26.47058824
Harry,Redmond,170,68,1909,26.47058824
Paul,Howard,170,68,1909,26.47058824
Stump,Edington,170,68,1912,26.47058824
John,Dowd,170,68,1912,26.47058824
Harry,Fritz,170,68,1913,26.47058824
Billy,Martin,170,68,1914,26.47058824
Bill,Bishop,170,68,1921,26.47058824
Ray,Gordinier,170,68,1921,26.47058824
John,Donahue,170,68,1923,26.47058824
Gene,Bedford,170,68,1925,26.47058824
Augie,Johns,170,68,1926,26.47058824
Pepper,Martin,170,68,1928,26.47058824
Carl,Sumner,170,68,1928,26.47058824
Fred,Stiely,170,68,1929,26.47058824
George,Detore,170,68,1930,26.47058824
Tom,Carey,170,68,1935,26.47058824
Bill,Weir,170,68,1936,26.47058824
Wayne,LaMaster,170,68,1937,26.47058824
LeGrant,Scott,170,68,1939,26.47058824
Bill,Brandt,170,68,1941,26.47058824
Peanuts,Lowrey,170,68,1942,26.47058824
Eddie,Stanky,170,68,1943,26.47058824
Grady,Hatton,170,68,1946,26.47058824
Dick,Kokos,170,68,1948,26.47058824
Fred,Hancock,170,68,1949,26.47058824
Rocky,Bridges,170,68,1951,26.47058824
Chico,Garcia,170,68,1954,26.47058824
Bobby,Durnbaugh,170,68,1957,26.47058824
Roberto,Pena,170,68,1965,26.47058824
Sandy,Valdespino,170,68,1965,26.47058824
Rich,Coggins,170,68,1972,26.47058824
Al,Bumbry,170,68,1972,26.47058824
Paul,Serna,170,68,1981,26.47058824
Ray,Durham,170,68,1995,26.47058824
Steve,Rodriguez,170,68,1995,26.47058824
Will,Rhymes,170,68,2010,26.47058824
Leury,Garcia,170,68,2013,26.47058824
Rico,Noel,170,68,2015,26.47058824
John,Glenn,169,68,1871,26.31487889
James,Pirie,169,68,1883,26.31487889
Bill,Hawke,169,68,1892,26.31487889
Charlie,Abbey,169,68,1893,26.31487889
Frank,Reiber,169,68,1933,26.31487889
John,Cassidy,168,68,1875,26.15916955
Frank,Fennelly,168,68,1884,26.15916955
Jerry,Nops,168,68,1896,26.15916955
Ernie,Courtney,168,68,1902,26.15916955
Paddy,O'Connor,168,68,1908,26.15916955
Possum,Whitted,168,68,1912,26.15916955
Bernie,Boland,168,68,1915,26.15916955
Kewpie,Pennington,168,68,1917,26.15916955
Johnny,Mostil,168,68,1918,26.15916955
Luke,Urban,168,68,1927,26.15916955
Cloy,Mattox,168,68,1929,26.15916955
Jim,McLaughlin,168,68,1932,26.15916955
Billy,Myers,168,68,1935,26.15916955
Charlie,Fuchs,168,68,1942,26.15916955
Billy,Parker,168,68,1971,26.15916955
Billy,Nash,167,68,1884,26.00346021
George,Harper,167,68,1916,26.00346021
Gale,Staley,167,68,1925,26.00346021
Joe,Cicero,167,68,1929,26.00346021
Larvell,Blanks,167,68,1972,26.00346021
Pete,Hotaling,166,68,1879,25.84775087
Bill,Kienzle,166,68,1882,25.84775087
Ralph,McConnaughey,166,68,1914,25.84775087
Jimmy,Grant,166,68,1942,25.84775087
Fred,Dunlap,165,68,1880,25.69204152
Mike,Muldoon,165,68,1882,25.69204152
Dupee,Shaw,165,68,1883,25.69204152
Danny,Richardson,165,68,1884,25.69204152
Jerry,Turbidy,165,68,1884,25.69204152
Chris,Fulmer,165,68,1884,25.69204152
Al,Myers,165,68,1884,25.69204152
John,Hiland,165,68,1885,25.69204152
Jack,McGeachey,165,68,1886,25.69204152
Bill,George,165,68,1887,25.69204152
Frank,Chapman,165,68,1887,25.69204152
Mike,Sullivan,165,68,1888,25.69204152
Les,German,165,68,1890,25.69204152
General,Stafford,165,68,1890,25.69204152
Hughie,Jennings,165,68,1891,25.69204152
Alexander,Donoghue,165,68,1891,25.69204152
Sun,Daly,165,68,1892,25.69204152
Jim,Ritz,165,68,1894,25.69204152
Gene,DeMontreville,165,68,1894,25.69204152
Billy,Lush,165,68,1895,25.69204152
Rudy,Hulswitt,165,68,1899,25.69204152
Patsy,Flaherty,165,68,1899,25.69204152
Bill,Hallman,165,68,1901,25.69204152
Harry,Smith,165,68,1901,25.69204152
Martin,Glendon,165,68,1902,25.69204152
Otto,Williams,165,68,1902,25.69204152
Doc,Scanlan,165,68,1903,25.69204152
Jack,Rafter,165,68,1904,25.69204152
Homer,Hillebrand,165,68,1905,25.69204152
Nig,Clarke,165,68,1905,25.69204152
Lew,Richie,165,68,1906,25.69204152
Mike,Welday,165,68,1907,25.69204152
Al,Shaw,165,68,1907,25.69204152
Hunky,Shaw,165,68,1908,25.69204152
Larry,Gardner,165,68,1908,25.69204152
Ted,Easterly,165,68,1909,25.69204152
George,Hunter,165,68,1909,25.69204152
Tommy,Mee,165,68,1910,25.69204152
Mickey,Corcoran,165,68,1910,25.69204152
Chester,Emerson,165,68,1911,25.69204152
Chick,Smith,165,68,1913,25.69204152
Everett,Booe,165,68,1913,25.69204152
Jimmy,Whelan,165,68,1913,25.69204152
Bill,Warren,165,68,1914,25.69204152
Shag,Thompson,165,68,1914,25.69204152
Grover,Baichley,165,68,1914,25.69204152
Buck,Sweeney,165,68,1914,25.69204152
Ed,Fitzpatrick,165,68,1915,25.69204152
Charlie,Jamieson,165,68,1915,25.69204152
Jack,Smith,165,68,1915,25.69204152
Red,Smith,165,68,1917,25.69204152
John,Glaiser,165,68,1920,25.69204152
Jack,Sheehan,165,68,1920,25.69204152
Bill,Hollahan,165,68,1920,25.69204152
Luke,Stuart,165,68,1921,25.69204152
Dot,Fulghum,165,68,1921,25.69204152
Uke,Clanton,165,68,1922,25.69204152
Max,Bishop,165,68,1924,25.69204152
Bennie,Tate,165,68,1924,25.69204152
Joe,Connell,165,68,1926,25.69204152
Scottie,Slayback,165,68,1926,25.69204152
Rufus,Smith,165,68,1927,25.69204152
Johnny,Vergez,165,68,1931,25.69204152
Billy,Urbanski,165,68,1931,25.69204152
Debs,Garms,165,68,1932,25.69204152
Mickey,Haslin,165,68,1933,25.69204152
Art,Garibaldi,165,68,1936,25.69204152
Jimmy,Outlaw,165,68,1937,25.69204152
Jimmy,Brown,165,68,1937,25.69204152
Wayne,Ambler,165,68,1937,25.69204152
Butch,Sutcliffe,165,68,1938,25.69204152
Boyd,Bartley,165,68,1943,25.69204152
Fats,Dantonio,165,68,1944,25.69204152
Nick,Picciuto,165,68,1945,25.69204152
Ernie,Rudolph,165,68,1945,25.69204152
Bob,Whitcher,165,68,1945,25.69204152
Cecil,Garriott,165,68,1946,25.69204152
Ted,Beard,165,68,1948,25.69204152
Julio,Moreno,165,68,1950,25.69204152
Hector,Rodriguez,165,68,1952,25.69204152
Paul,Smith,165,68,1953,25.69204152
Bruce,Barmes,165,68,1953,25.69204152
Curt,Roberts,165,68,1954,25.69204152
Chuck,Oertel,165,68,1958,25.69204152
Don,Wallace,165,68,1967,25.69204152
Jose,Herrera,165,68,1967,25.69204152
Bobby,Brooks,165,68,1969,25.69204152
Ron,Theobald,165,68,1971,25.69204152
Nick,Capra,165,68,1982,25.69204152
Dan,Rohn,165,68,1983,25.69204152
Kevin,Koslofski,165,68,1992,25.69204152
Eider,Torres,165,68,2008,25.69204152
Tony,Campana,165,68,2011,25.69204152
Antoan,Richardson,165,68,2011,25.69204152
Jumbo,Latham,164,68,1875,25.53633218
Joe,Hornung,164,68,1879,25.53633218
George,Sharrott,164,68,1893,25.53633218
Davey,Claire,164,68,1920,25.53633218
Julie,Wera,164,68,1927,25.53633218
Ollie,Sax,164,68,1928,25.53633218
Buck,Rogers,164,68,1935,25.53633218
Curt,Motton,164,68,1967,25.53633218
Cliff,Carroll,163,68,1882,25.38062284
Barney,McLaughlin,163,68,1884,25.38062284
Patsy,Tebeau,163,68,1887,25.38062284
Snooks,Dowd,163,68,1919,25.38062284
Hal,Rhyne,163,68,1926,25.38062284
Ed,Cihocki,163,68,1932,25.38062284
Fred,Andrews,163,68,1976,25.38062284
Mike,Brannock,162,68,1871,25.22491349
Harry,Salisbury,162,68,1879,25.22491349
Tom,Lovett,162,68,1885,25.22491349
John,Hollison,162,68,1892,25.22491349
Joe,Harrington,162,68,1895,25.22491349
Hobe,Ferris,162,68,1901,25.22491349
John,Walsh,162,68,1903,25.22491349
Socks,Seibold,162,68,1915,25.22491349
Ross,Youngs,162,68,1917,25.22491349
Hob,Hiller,162,68,1920,25.22491349
Scott,Hastings,161,68,1871,25.06920415
Chick,Brandom,161,68,1908,25.06920415
Tony,Freitas,161,68,1932,25.06920415
Bob,Addy,160,68,1871,24.91349481
Billy,Geer,160,68,1874,24.91349481
Jack,Glasscock,160,68,1879,24.91349481
Tom,Mansell,160,68,1879,24.91349481
Mickey,Welch,160,68,1880,24.91349481
Tug,Thompson,160,68,1882,24.91349481
Pete,Fries,160,68,1883,24.91349481
Tom,Gillen,160,68,1884,24.91349481
Steve,Matthias,160,68,1884,24.91349481
Ed,Andrews,160,68,1884,24.91349481
Pat,Callaghan,160,68,1884,24.91349481
John,Sneed,160,68,1884,24.91349481
Chris,Rickley,160,68,1884,24.91349481
Pete,Meegan,160,68,1884,24.91349481
John,Munce,160,68,1884,24.91349481
Hub,Collins,160,68,1886,24.91349481
Billy,Crowell,160,68,1887,24.91349481
Mike,Mattimore,160,68,1887,24.91349481
Bobby,Wheelock,160,68,1887,24.91349481
Heinie,Kappel,160,68,1887,24.91349481
Bill,Hallman,160,68,1888,24.91349481
Herman,Long,160,68,1889,24.91349481
Pete,Daniels,160,68,1890,24.91349481
Morgan,Murphy,160,68,1890,24.91349481
Joe,McGuckin,160,68,1890,24.91349481
Jim,Canavan,160,68,1891,24.91349481
Ed,Cassian,160,68,1891,24.91349481
Harry,Fuller,160,68,1891,24.91349481
George,Hogriever,160,68,1895,24.91349481
Charlie,Nyce,160,68,1895,24.91349481
Josh,Reilly,160,68,1896,24.91349481
Sammy,Strang,160,68,1896,24.91349481
Harvey,Smith,160,68,1896,24.91349481
Doc,Powers,160,68,1898,24.91349481
Tommy,Sheehan,160,68,1900,24.91349481
Mike,Hopkins,160,68,1902,24.91349481
Joe,Koukalik,160,68,1904,24.91349481
Al,Burch,160,68,1906,24.91349481
Jack,Lapp,160,68,1908,24.91349481
Morrie,Rath,160,68,1909,24.91349481
Harry,Cheek,160,68,1910,24.91349481
Art,Phelan,160,68,1910,24.91349481
Dutch,Lerchen,160,68,1910,24.91349481
Earl,Hamilton,160,68,1911,24.91349481
Hap,Morse,160,68,1911,24.91349481
Mike,Fitzgerald,160,68,1911,24.91349481
Wally,Rehg,160,68,1912,24.91349481
Andy,Kyle,160,68,1912,24.91349481
Ben,Spencer,160,68,1913,24.91349481
Oscar,Dugey,160,68,1913,24.91349481
George,Anderson,160,68,1914,24.91349481
Dan,Woodman,160,68,1914,24.91349481
Dutch,Schirick,160,68,1914,24.91349481
Earl,Tyree,160,68,1914,24.91349481
Roxy,Walters,160,68,1915,24.91349481
Lee,King,160,68,1916,24.91349481
Harry,Wolfe,160,68,1917,24.91349481
Gene,Bailey,160,68,1917,24.91349481
Hugh,Canavan,160,68,1918,24.91349481
Chick,Galloway,160,68,1919,24.91349481
Sammy,Hale,160,68,1920,24.91349481
Paul,Johnson,160,68,1920,24.91349481
Billy,Mullen,160,68,1920,24.91349481
Walter,Mueller,160,68,1922,24.91349481
John,Jenkins,160,68,1922,24.91349481
Heinie,Sand,160,68,1923,24.91349481
Bill,Conroy,160,68,1923,24.91349481
Dink,O'Brien,160,68,1923,24.91349481
Del,Lundgren,160,68,1924,24.91349481
Charlie,Gibson,160,68,1924,24.91349481
Tommy,Taylor,160,68,1924,24.91349481
Doc,Farrell,160,68,1925,24.91349481
Bunny,Hearn,160,68,1926,24.91349481
John,Freeman,160,68,1927,24.91349481
Oscar,Estrada,160,68,1929,24.91349481
Liz,Funk,160,68,1929,24.91349481
Stu,Clarke,160,68,1929,24.91349481
Eric,McNair,160,68,1929,24.91349481
Les,Mallon,160,68,1931,24.91349481
Joe,Palmisano,160,68,1931,24.91349481
Joe,Abreu,160,68,1942,24.91349481
Ellis,Clary,160,68,1942,24.91349481
Mickey,Haefner,160,68,1943,24.91349481
Lou,Lucier,160,68,1943,24.91349481
Woody,Wheaton,160,68,1943,24.91349481
Dick,Smith,160,68,1951,24.91349481
Mike,White,160,68,1963,24.91349481
Jose,Baez,160,68,1977,24.91349481
Tim,Raines,160,68,1979,24.91349481
Rusty,McNealy,160,68,1983,24.91349481
Mike,Gallego,160,68,1985,24.91349481
Mike,Felder,160,68,1985,24.91349481
Leo,Garcia,160,68,1987,24.91349481
Craig,Grebeck,160,68,1990,24.91349481
Mike,Cvengros,159,68,1922,24.75778547
Ralph,Ham,158,68,1871,24.60207612
Lip,Pike,158,68,1871,24.60207612
Jack,Manning,158,68,1873,24.60207612
Arthur,Irwin,158,68,1880,24.60207612
John,Hamill,158,68,1884,24.60207612
Rudy,Bell,158,68,1907,24.60207612
Chuck,Rose,158,68,1909,24.60207612
Cuke,Barrows,158,68,1909,24.60207612
Jack,Lewis,158,68,1911,24.60207612
Heinie,Groh,158,68,1912,24.60207612
Johnny,Rawlings,158,68,1914,24.60207612
Walter,Tappan,158,68,1914,24.60207612
Kid,McLaughlin,158,68,1914,24.60207612
Desmond,Beatty,158,68,1914,24.60207612
Merlin,Kopp,158,68,1915,24.60207612
Red,Gunkel,158,68,1916,24.60207612
Tony,DeFate,158,68,1917,24.60207612
Oscar,Tuero,158,68,1918,24.60207612
Heinie,Mueller,158,68,1920,24.60207612
John,Kerr,158,68,1923,24.60207612
Buck,Crouse,158,68,1923,24.60207612
Joe,Benes,158,68,1931,24.60207612
Ham,Schulte,158,68,1940,24.60207612
Joe,Daly,157,68,1890,24.44636678
Jim,Curtiss,157,68,1891,24.44636678
Frank,Quinn,157,68,1899,24.44636678
Fred,Ketchum,157,68,1899,24.44636678
Benny,Kauff,157,68,1912,24.44636678
Fergy,Malone,156,68,1871,24.29065744
Mike,Morrison,156,68,1887,24.29065744
Walt,Thomas,156,68,1908,24.29065744
Ernie,Ovitz,156,68,1911,24.29065744
Al,Boucher,156,68,1914,24.29065744
Paul,Fittery,156,68,1914,24.29065744
Bill,Marshall,156,68,1931,24.29065744
Jim,Carleton,155,68,1871,24.1349481
Charlie,Pabor,155,68,1871,24.1349481
Art,Whitney,155,68,1880,24.1349481
Wes,Blogg,155,68,1883,24.1349481
Rooney,Sweeney,155,68,1883,24.1349481
Tom,Lee,155,68,1884,24.1349481
Frank,Brill,155,68,1884,24.1349481
Frank,Jones,155,68,1884,24.1349481
Dick,Johnston,155,68,1884,24.1349481
Bill,McCloskey,155,68,1884,24.1349481
Billy,Shindle,155,68,1886,24.1349481
Lave,Cross,155,68,1887,24.1349481
Artie,Clarke,155,68,1890,24.1349481
Ed,Mayer,155,68,1890,24.1349481
Jesse,Burkett,155,68,1890,24.1349481
Floyd,Ritter,155,68,1890,24.1349481
Ossie,France,155,68,1890,24.1349481
Connie,Murphy,155,68,1893,24.1349481
George,Winter,155,68,1901,24.1349481
Chink,Heileman,155,68,1901,24.1349481
Mike,Donovan,155,68,1904,24.1349481
Phil,Cooney,155,68,1905,24.1349481
Roy,Hartzell,155,68,1906,24.1349481
Kid,Durbin,155,68,1907,24.1349481
Harl,Maggert,155,68,1907,24.1349481
Ham,Wade,155,68,1907,24.1349481
Charlie,Maloney,155,68,1908,24.1349481
Sandy,Burk,155,68,1910,24.1349481
Herman,Young,155,68,1911,24.1349481
Denney,Wilie,155,68,1911,24.1349481
Joe,Giannini,155,68,1911,24.1349481
Ray,Morgan,155,68,1911,24.1349481
Frank,Gilhooley,155,68,1911,24.1349481
Gene,Steinbrenner,155,68,1912,24.1349481
Roy,Moran,155,68,1912,24.1349481
Pepper,Peploski,155,68,1913,24.1349481
Chuck,Miller,155,68,1913,24.1349481
Carl,Vandagrift,155,68,1914,24.1349481
Marty,Becker,155,68,1915,24.1349481
Joe,Judge,155,68,1915,24.1349481
Paddy,Driscoll,155,68,1917,24.1349481
Buzz,Murphy,155,68,1918,24.1349481
Frank,Thompson,155,68,1920,24.1349481
Johnny,Mitchell,155,68,1921,24.1349481
Bill,Cunningham,155,68,1921,24.1349481
Gil,Gallagher,155,68,1922,24.1349481
Wid,Matthews,155,68,1923,24.1349481
Ernie,Padgett,155,68,1923,24.1349481
Andy,Cohen,155,68,1926,24.1349481
Ernie,Smith,155,68,1930,24.1349481
George,Stumpf,155,68,1931,24.1349481
Roy,Henshaw,155,68,1933,24.1349481
Alex,Kampouris,155,68,1934,24.1349481
Bitsy,Mott,155,68,1945,24.1349481
Roy,Face,155,68,1953,24.1349481
Spook,Jacobs,155,68,1954,24.1349481
Jack,Urban,155,68,1957,24.1349481
Dick,Howser,155,68,1961,24.1349481
Fred,Norman,155,68,1962,24.1349481
Remy,Hermoso,155,68,1967,24.1349481
Enzo,Hernandez,155,68,1971,24.1349481
Luis,Polonia,155,68,1987,24.1349481
Desi,Relaford,155,68,1996,24.1349481
Steve,Bellan,154,68,1871,23.97923875
Jake,Evans,154,68,1879,23.97923875
Pat,Deasley,154,68,1881,23.97923875
Milt,Whitehead,154,68,1884,23.97923875
Finners,Quinlan,154,68,1913,23.97923875
Milt,Stock,154,68,1913,23.97923875
Allie,Watt,154,68,1920,23.97923875
Bud,Connolly,154,68,1925,23.97923875
Daniel,Garibay,154,68,2000,23.97923875
Ezra,Sutton,153,68,1871,23.82352941
Joe,Neale,153,68,1886,23.82352941
Bob,Wood,153,68,1898,23.82352941
Scrappy,Moore,153,68,1917,23.82352941
Maurice,Archdeacon,153,68,1923,23.82352941
Paul,Waner,153,68,1926,23.82352941
Bid,McPhee,152,68,1882,23.66782007
Phil,Baker,152,68,1883,23.66782007
Billy,Smith,152,68,1886,23.66782007
Hal,Leathers,152,68,1920,23.66782007
Dan,McGee,152,68,1934,23.66782007
Doc,Lavan,151,68,1913,23.51211073
Art,Allison,150,68,1871,23.35640138
Asa,Brainard,150,68,1871,23.35640138
Jimmy,Wood,150,68,1871,23.35640138
Bill,Parks,150,68,1875,23.35640138
Ed,Cogswell,150,68,1879,23.35640138
Arlie,Latham,150,68,1880,23.35640138
Leech,Maskrey,150,68,1882,23.35640138
Myron,Allen,150,68,1883,23.35640138
Frank,Zinn,150,68,1888,23.35640138
Joe,Dowie,150,68,1889,23.35640138
Bill,Day,150,68,1889,23.35640138
Will,Calihan,150,68,1890,23.35640138
George,Ziegler,150,68,1890,23.35640138
Charles,Snyder,150,68,1890,23.35640138
Jesse,Tannehill,150,68,1894,23.35640138
Brownie,Foreman,150,68,1895,23.35640138
Zeke,Wrigley,150,68,1896,23.35640138
Paddy,Greene,150,68,1902,23.35640138
Ernie,Ross,150,68,1902,23.35640138
Champ,Osteen,150,68,1903,23.35640138
Chick,Robitaille,150,68,1904,23.35640138
Slow Joe,Doyle,150,68,1906,23.35640138
Howard,Murphy,150,68,1909,23.35640138
Fred,Liese,150,68,1910,23.35640138
Art,Thomason,150,68,1910,23.35640138
Ona,Dodd,150,68,1912,23.35640138
Al,Bashang,150,68,1912,23.35640138
Art,Schwind,150,68,1912,23.35640138
John,Misse,150,68,1914,23.35640138
Frank,Emmer,150,68,1916,23.35640138
Roy,Grover,150,68,1916,23.35640138
Bunny,Fabrique,150,68,1916,23.35640138
Jose,Rodriguez,150,68,1916,23.35640138
Jake,Pitler,150,68,1917,23.35640138
Harry,Thompson,150,68,1919,23.35640138
Denny,Williams,150,68,1921,23.35640138
Sam,Barnes,150,68,1921,23.35640138
Jake,Freeze,150,68,1925,23.35640138
Fresco,Thompson,150,68,1925,23.35640138
Ski,Melillo,150,68,1926,23.35640138
Jim,Walkup,150,68,1927,23.35640138
Sal,Gliatto,150,68,1930,23.35640138
Dario,Lodigiani,150,68,1938,23.35640138
Angel,Bravo,150,68,1969,23.35640138
Rimp,Lanier,150,68,1971,23.35640138
Danny,Boone,150,68,1981,23.35640138
John,Cangelosi,150,68,1985,23.35640138
Giomar,Guevara,150,68,1997,23.35640138
Terry,Turner,149,68,1901,23.20069204
Harry,Pattee,149,68,1908,23.20069204
Bobby,Stevens,149,68,1931,23.20069204
Paddy,Quinn,148,68,1871,23.0449827
Al,Schellhase,148,68,1890,23.0449827
Monte,Cross,148,68,1892,23.0449827
Billy,Hulen,148,68,1896,23.0449827
Everett,Scott,148,68,1914,23.0449827
Wes,Kingdon,148,68,1932,23.0449827
Henry,Burroughs,147,68,1871,22.88927336
Hank,Olmsted,147,68,1905,22.88927336
Bob,Berman,147,68,1918,22.88927336
Hughie,Critz,147,68,1924,22.88927336
Heinie,Scheer,146,68,1922,22.73356401
Tom,Carey,145,68,1871,22.57785467
Ross,Barnes,145,68,1871,22.57785467
Pat,Dealy,145,68,1884,22.57785467
Frank,Dwyer,145,68,1888,22.57785467
Marty,Hogan,145,68,1894,22.57785467
Mike,McDermott,145,68,1895,22.57785467
Larry,Hesterfer,145,68,1901,22.57785467
Harry,Cassady,145,68,1904,22.57785467
Frank,Truesdale,145,68,1910,22.57785467
Jack,Dalton,145,68,1910,22.57785467
Steve,Partenheimer,145,68,1913,22.57785467
Jack,Farrell,145,68,1914,22.57785467
Chick,Davies,145,68,1914,22.57785467
Paul,Speraw,145,68,1920,22.57785467
Bud,Heine,145,68,1921,22.57785467
Tige,Stone,145,68,1923,22.57785467
Charlie,Engle,145,68,1925,22.57785467
Ray,Gardner,145,68,1929,22.57785467
Moxie,Hengel,144,68,1884,22.42214533
Houston,Jimenez,144,68,1983,22.42214533
Charlie,Fisher,143,68,1884,22.26643599
Buddy,Dear,143,68,1927,22.26643599
Ed,Conley,142,68,1884,22.11072664
Leo,Callahan,142,68,1913,22.11072664
Jack,Tobin,142,68,1914,22.11072664
Tom,Smith,141,68,1875,21.9550173
Lou,Bierbauer,140,68,1886,21.79930796
Jim,Duncan,140,68,1899,21.79930796
Nick,Carter,140,68,1908,21.79930796
Earle,Mack,140,68,1910,21.79930796
Ken,Nash,140,68,1912,21.79930796
Patsy,McGaffigan,140,68,1917,21.79930796
Waddy,MacPhee,140,68,1922,21.79930796
Joe,Bratcher,140,68,1924,21.79930796
Barney,Koch,140,68,1944,21.79930796
Edward,Beavens,138,68,1871,21.48788927
Harry,Bay,138,68,1901,21.48788927
Joe,Bean,138,68,1902,21.48788927
Shadow,Pyle,136,68,1884,21.17647059
Thorny,Hawkes,135,68,1879,21.02076125
George,Noftsker,135,68,1884,21.02076125
Otis,Lawry,133,68,1916,20.70934256
Gene,Moriarty,130,68,1884,20.24221453
Zeb,Terry,129,68,1916,20.08650519
