playerKey,nameFirst,nameLast,weight,height,debut,BMI
9363,Matt,Mieske,185,72,1993,25.08777006
9364,Pat,Meares,185,72,1993,25.08777006
9365,Jon,Shave,185,72,1993,25.08777006
9366,Greg,Brummett,185,72,1993,25.08777006
9367,Lonnie,Maclin,185,72,1993,25.08777006
9368,Paul,Swingle,185,72,1993,25.08777006
9369,Chris,Howard,185,72,1993,25.08777006
9370,Mark,Dalesandro,185,72,1994,25.08777006
9371,John,Dettmer,185,72,1994,25.08777006
9372,Bryce,Florie,185,72,1994,25.08777006
9373,Gary,Buckels,185,72,1994,25.08777006
9374,Dean,Hartgraves,185,72,1995,25.08777006
9375,Steve,Gibralter,185,72,1995,25.08777006
9376,Dan,Masteller,185,72,1995,25.08777006
9377,Jim,Dedrick,185,72,1995,25.08777006
9378,Keith,Osik,185,72,1996,25.08777006
9379,Shad,Williams,185,72,1996,25.08777006
9380,Tony,Barron,185,72,1996,25.08777006
9381,Rob,Lukachyk,185,72,1996,25.08777006
9382,Julio,Mosquera,185,72,1996,25.08777006
9383,Bobby,Jones,185,72,1997,25.08777006
9384,Dan,Rohrmeier,185,72,1997,25.08777006
9385,Mitch,Meluskey,185,72,1998,25.08777006
9386,Jeremy,Giambi,185,72,1998,25.08777006
9387,Jason,Maxwell,185,72,1998,25.08777006
9388,Craig,Wilson,185,72,1998,25.08777006
9389,Mark,Johnson,185,72,1998,25.08777006
9390,Mike,Duvall,185,72,1998,25.08777006
9391,Jeff,DaVanon,185,72,1999,25.08777006
9392,Jeff,Williams,185,72,1999,25.08777006
9393,Steve,Lomasney,185,72,1999,25.08777006
9394,Matt,Williams,185,72,2000,25.08777006
9395,Keith,Luuloa,185,72,2000,25.08777006
9396,Courtney,Duncan,185,72,2001,25.08777006
9397,Junior,Spivey,185,72,2001,25.08777006
9398,Jose,Acevedo,185,72,2001,25.08777006
9399,Jeff,Austin,185,72,2001,25.08777006
9400,Scott,Podsednik,185,72,2001,25.08777006
9401,Chris,Wakeland,185,72,2001,25.08777006
9402,Felix,Escalona,185,72,2002,25.08777006
9403,Brian,Mallette,185,72,2002,25.08777006
9404,Jason,Romano,185,72,2002,25.08777006
9405,Travis,Driskill,185,72,2002,25.08777006
9406,Kirk,Saarloos,185,72,2002,25.08777006
9407,Terrmel,Sledge,185,72,2004,25.08777006
9408,Jeff,Keppinger,185,72,2004,25.08777006
9409,Scott,Kazmir,185,72,2004,25.08777006
9410,Ryan,Raburn,185,72,2004,25.08777006
9411,Angel,Chavez,185,72,2005,25.08777006
9412,Alejandro,Machado,185,72,2005,25.08777006
9413,Tommy,Murphy,185,72,2006,25.08777006
9414,Jailen,Peguero,185,72,2007,25.08777006
9415,Craig,Stansberry,185,72,2007,25.08777006
9416,Matt,Tolbert,185,72,2008,25.08777006
9417,Chris,Getz,185,72,2008,25.08777006
9418,Anthony,Ortega,185,72,2009,25.08777006
9419,Bobby,Scales,185,72,2009,25.08777006
9420,Diory,Hernandez,185,72,2009,25.08777006
9421,Gordon,Beckham,185,72,2009,25.08777006
9422,Scott,Sizemore,185,72,2010,25.08777006
9423,Casey,Coleman,185,72,2010,25.08777006
9424,Josh,Rodriguez,185,72,2011,25.08777006
9425,Tyler,Chatwood,185,72,2011,25.08777006
9426,Juan,Abreu,185,72,2011,25.08777006
9427,Dylan,Axelrod,185,72,2011,25.08777006
9428,Tyler,Graham,185,72,2012,25.08777006
9429,Tyson,Brummett,185,72,2012,25.08777006
9430,Carlos,Martinez,185,72,2013,25.08777006
9431,Corban,Joseph,185,72,2013,25.08777006
9432,Jorge,De Leon,185,72,2013,25.08777006
9433,Rafael,Montero,185,72,2014,25.08777006
9434,Cristhian,Adames,185,72,2014,25.08777006
9435,Brandon,Cunniff,185,72,2015,25.08777006
9436,Jason,Garcia,185,72,2015,25.08777006
9437,Ryan,Strausborger,185,72,2015,25.08777006
9438,Dan,Stearns,185,73,1880,24.40514168
9439,Tom,O'Brien,185,73,1882,24.40514168
9440,Deacon,McGuire,185,73,1884,24.40514168
9441,George,McVey,185,73,1885,24.40514168
9442,Rasty,Wright,185,73,1890,24.40514168
9443,Charlie,McCullough,185,73,1890,24.40514168
9444,Pop,Dillon,185,73,1899,24.40514168
9445,Charlie,Smith,185,73,1902,24.40514168
9446,Big Jeff,Pfeffer,185,73,1905,24.40514168
9447,Shag,Shaughnessy,185,73,1905,24.40514168
9448,Steamer,Flanagan,185,73,1905,24.40514168
9449,Mike,Mitchell,185,73,1907,24.40514168
9450,Bunny,Pearce,185,73,1908,24.40514168
9451,Ham,Hyatt,185,73,1909,24.40514168
9452,Ray,Collins,185,73,1909,24.40514168
9453,Ben,Houser,185,73,1910,24.40514168
9454,Bert,Adams,185,73,1910,24.40514168
9455,Vean,Gregg,185,73,1911,24.40514168
9456,Pete,Alexander,185,73,1911,24.40514168
9457,Joe,Willis,185,73,1911,24.40514168
9458,John,Black,185,73,1911,24.40514168
9459,Larry,Cheney,185,73,1911,24.40514168
9460,Mack,Allison,185,73,1911,24.40514168
9461,Jim,Thorpe,185,73,1913,24.40514168
9462,John,Wilson,185,73,1913,24.40514168
9463,Dave,Gregg,185,73,1913,24.40514168
9464,Doc,Ayers,185,73,1913,24.40514168
9465,Charlie,Grover,185,73,1913,24.40514168
9466,Zip,Zabel,185,73,1913,24.40514168
9467,Henry,Keupper,185,73,1914,24.40514168
9468,Rankin,Johnson,185,73,1914,24.40514168
9469,Guy,Cooper,185,73,1914,24.40514168
9470,Dixie,McArthur,185,73,1914,24.40514168
9471,Walter,Holke,185,73,1914,24.40514168
9472,Don,Flinn,185,73,1917,24.40514168
9473,Bill,Lamar,185,73,1917,24.40514168
9474,Mule,Watson,185,73,1918,24.40514168
9475,Lena,Styles,185,73,1919,24.40514168
9476,Adrian,Lynch,185,73,1920,24.40514168
9477,Bubber,Jonnard,185,73,1920,24.40514168
9478,Lee,Thompson,185,73,1921,24.40514168
9479,Gene,Lansing,185,73,1922,24.40514168
9480,John,Middleton,185,73,1922,24.40514168
9481,Chuck,Rowland,185,73,1923,24.40514168
9482,George,Pipgras,185,73,1923,24.40514168
9483,Moe,Berg,185,73,1923,24.40514168
9484,Squire,Potter,185,73,1923,24.40514168
9485,Milt,Gaston,185,73,1924,24.40514168
9486,Ed,Sherling,185,73,1924,24.40514168
9487,Earl,Webb,185,73,1925,24.40514168
9488,Ray,Moss,185,73,1926,24.40514168
9489,Paul,Florence,185,73,1926,24.40514168
9490,Hank,Grampp,185,73,1927,24.40514168
9491,Charlie,Sullivan,185,73,1928,24.40514168
9492,Bill,Dickey,185,73,1928,24.40514168
9493,Whit,Wyatt,185,73,1929,24.40514168
9494,Joe,Heving,185,73,1930,24.40514168
9495,Pinky,Higgins,185,73,1930,24.40514168
9496,Bruce,Campbell,185,73,1930,24.40514168
9497,Hank,Garrity,185,73,1931,24.40514168
9498,Harry,Taylor,185,73,1932,24.40514168
9499,Ox,Eckhardt,185,73,1932,24.40514168
9500,Mike,Powers,185,73,1932,24.40514168
9501,Charlie,Biggs,185,73,1932,24.40514168
9502,Beryl,Richmond,185,73,1933,24.40514168
9503,Cecil,Travis,185,73,1933,24.40514168
9504,Ed,Chapman,185,73,1933,24.40514168
9505,Milt,Bocek,185,73,1933,24.40514168
9506,Joe,Zapustas,185,73,1933,24.40514168
9507,Johnny,Babich,185,73,1934,24.40514168
9508,Bill,Lohrman,185,73,1934,24.40514168
9509,Allen,Benson,185,73,1934,24.40514168
9510,Johnny,McCarthy,185,73,1934,24.40514168
9511,Ray,Harrell,185,73,1935,24.40514168
9512,Hank,Erickson,185,73,1935,24.40514168
9513,Carl,Doyle,185,73,1935,24.40514168
9514,Johnny,Lanning,185,73,1936,24.40514168
9515,Bill,Cox,185,73,1936,24.40514168
9516,Pete,Naktenis,185,73,1936,24.40514168
9517,Frank,Makosky,185,73,1937,24.40514168
9518,George,Gill,185,73,1937,24.40514168
9519,Eddie,Yount,185,73,1937,24.40514168
9520,Harry,Craft,185,73,1937,24.40514168
9521,Don,Ross,185,73,1938,24.40514168
9522,Johnny,Humphries,185,73,1938,24.40514168
9523,Mickey,Livingston,185,73,1938,24.40514168
9524,Tom,Drake,185,73,1939,24.40514168
9525,Gene,Thompson,185,73,1939,24.40514168
9526,Fred,Chapman,185,73,1939,24.40514168
9527,Bob,Repass,185,73,1939,24.40514168
9528,Mike,Dejan,185,73,1940,24.40514168
9529,Johnny,Sturm,185,73,1941,24.40514168
9530,Billy,Hitchcock,185,73,1942,24.40514168
9531,Clyde,Vollmer,185,73,1942,24.40514168
9532,George,Metkovich,185,73,1943,24.40514168
9533,Charlie,Mead,185,73,1943,24.40514168
9534,Lee,Riley,185,73,1944,24.40514168
9535,Freddy,Schmidt,185,73,1944,24.40514168
9536,Bill,Zinser,185,73,1944,24.40514168
9537,Lee,Pfund,185,73,1945,24.40514168
9538,Jack,Phillips,185,73,1945,24.40514168
9539,Ray,Goolsby,185,73,1946,24.40514168
9540,Sherm,Lollar,185,73,1946,24.40514168
9541,Fred,Martin,185,73,1946,24.40514168
9542,George,Bradley,185,73,1946,24.40514168
9543,Nippy,Jones,185,73,1946,24.40514168
9544,Clarence,Maddern,185,73,1946,24.40514168
9545,Chuck,Stobbs,185,73,1947,24.40514168
9546,Ken,Johnson,185,73,1947,24.40514168
9547,Johnny,Antonelli,185,73,1948,24.40514168
9548,Warren,Hacker,185,73,1948,24.40514168
9549,Jack,Bruner,185,73,1949,24.40514168
9550,Wayne,Belardi,185,73,1950,24.40514168
9551,Hank,Workman,185,73,1950,24.40514168
9552,Steve,Lembo,185,73,1950,24.40514168
9553,Bob,Chakales,185,73,1951,24.40514168
9554,Bob,Mahoney,185,73,1951,24.40514168
9555,Fred,Richards,185,73,1951,24.40514168
9556,Harley,Hisner,185,73,1951,24.40514168
9557,George,Wilson,185,73,1952,24.40514168
9558,Alex,Garbowski,185,73,1952,24.40514168
9559,Jake,Crawford,185,73,1952,24.40514168
9560,Ron,Negray,185,73,1952,24.40514168
9561,Bob,Oldis,185,73,1953,24.40514168
9562,Bob,Miller,185,73,1953,24.40514168
9563,Billy,Queen,185,73,1954,24.40514168
9564,Rudy,Regalado,185,73,1954,24.40514168
9565,Jerry,Lynch,185,73,1954,24.40514168
9566,Paul,Penson,185,73,1954,24.40514168
9567,Hal,Raether,185,73,1954,24.40514168
9568,Joe,Taylor,185,73,1954,24.40514168
9569,Gale,Wade,185,73,1955,24.40514168
9570,Floyd,Wooldridge,185,73,1955,24.40514168
9571,Bud,Daley,185,73,1955,24.40514168
9572,John,Powers,185,73,1955,24.40514168
9573,Jim,Constable,185,73,1956,24.40514168
9574,Bob,Blaylock,185,73,1956,24.40514168
9575,Bobby,Henrich,185,73,1957,24.40514168
9576,Jim,Heise,185,73,1957,24.40514168
9577,Duane,Wilson,185,73,1958,24.40514168
9578,Marcelino,Solis,185,73,1958,24.40514168
9579,Gordie,Windhorn,185,73,1959,24.40514168
9580,Chuck,Estrada,185,73,1960,24.40514168
9581,Lou,Clinton,185,73,1960,24.40514168
9582,Art,Mahaffey,185,73,1960,24.40514168
9583,Jim,McKnight,185,73,1960,24.40514168
9584,Fred,Bruckbauer,185,73,1961,24.40514168
9585,Gerry,Arrigo,185,73,1961,24.40514168
9586,Tom,Satriano,185,73,1961,24.40514168
9587,Moe,Morhardt,185,73,1961,24.40514168
9588,Jim,Snyder,185,73,1961,24.40514168
9589,Ted,Savage,185,73,1962,24.40514168
9590,Howie,Bedell,185,73,1962,24.40514168
9591,Manny,Jimenez,185,73,1962,24.40514168
9592,Cal,Koonce,185,73,1962,24.40514168
9593,Jim,Manning,185,73,1962,24.40514168
9594,Pete,Ward,185,73,1962,24.40514168
9595,Dave,Morehead,185,73,1963,24.40514168
9596,Jay,Ward,185,73,1963,24.40514168
9597,Jim,Lawrence,185,73,1963,24.40514168
9598,Jim,Dickson,185,73,1963,24.40514168
9599,Wade,Blasingame,185,73,1963,24.40514168
9600,Denny,McLain,185,73,1963,24.40514168
9601,Mickey,Stanley,185,73,1964,24.40514168
9602,John,Hiller,185,73,1965,24.40514168
9603,Paul,Lindblad,185,73,1965,24.40514168
9604,Jim,Ray,185,73,1965,24.40514168
9605,Jim,McGlothlin,185,73,1965,24.40514168
9606,Don,Sutton,185,73,1966,24.40514168
9607,Tim,Cullen,185,73,1966,24.40514168
9608,Charlie,Vaughan,185,73,1966,24.40514168
9609,Joe,Niekro,185,73,1967,24.40514168
9610,Pat,Kelly,185,73,1967,24.40514168
9611,Gary,Ross,185,73,1968,24.40514168
9612,Randy,Bobb,185,73,1968,24.40514168
9613,Syd,O'Brien,185,73,1969,24.40514168
9614,Freddie,Velazquez,185,73,1969,24.40514168
9615,Chuck,Brinkman,185,73,1969,24.40514168
9616,Lloyd,Allen,185,73,1969,24.40514168
9617,Fred,Kendall,185,73,1969,24.40514168
9618,Bart,Zeller,185,73,1970,24.40514168
9619,Terry,Hughes,185,73,1970,24.40514168
9620,Ron,Lolich,185,73,1971,24.40514168
9621,Bob,Strampe,185,73,1972,24.40514168
9622,Jim,Tyrone,185,73,1972,24.40514168
9623,Ron,Hodges,185,73,1973,24.40514168
9624,Bruce,Miller,185,73,1973,24.40514168
9625,Mike,Johnson,185,73,1974,24.40514168
9626,Rob,Sperring,185,73,1974,24.40514168
9627,Benny,Ayala,185,73,1974,24.40514168
9628,Fred,Lynn,185,73,1974,24.40514168
9629,Mike,Beard,185,73,1974,24.40514168
9630,Butch,Metzger,185,73,1974,24.40514168
9631,Vern,Ruhle,185,73,1974,24.40514168
9632,Tom,Johnson,185,73,1974,24.40514168
9633,Ray,Knight,185,73,1974,24.40514168
9634,Ike,Hampton,185,73,1974,24.40514168
9635,Dan,Ford,185,73,1975,24.40514168
9636,Roy,Smalley,185,73,1975,24.40514168
9637,Mike,Miley,185,73,1975,24.40514168
9638,Dave,Bergman,185,73,1975,24.40514168
9639,Paul,Dade,185,73,1975,24.40514168
9640,Mike,Dupree,185,73,1976,24.40514168
9641,Wayne,Tyrone,185,73,1976,24.40514168
9642,Joe,Sambito,185,73,1976,24.40514168
9643,Gil,Patterson,185,73,1977,24.40514168
9644,Tom,Hume,185,73,1977,24.40514168
9645,Randy,Wiles,185,73,1977,24.40514168
9646,Rick,Honeycutt,185,73,1977,24.40514168
9647,Dwayne,Murphy,185,73,1978,24.40514168
9648,Gerry,Pirtle,185,73,1978,24.40514168
9649,John,LaRose,185,73,1978,24.40514168
9650,Randy,Scarbery,185,73,1979,24.40514168
9651,Doug,Corbett,185,73,1980,24.40514168
9652,Leon,Durham,185,73,1980,24.40514168
9653,Mike,Kinnunen,185,73,1980,24.40514168
9654,Bob,Ojeda,185,73,1980,24.40514168
9655,Don,Cooper,185,73,1981,24.40514168
9656,Ray,Smith,185,73,1981,24.40514168
9657,Larry,Littleton,185,73,1981,24.40514168
9658,Dave,Rucker,185,73,1981,24.40514168
9659,Dave,Schmidt,185,73,1981,24.40514168
9660,Eric,Show,185,73,1981,24.40514168
9661,Neil,Fiala,185,73,1981,24.40514168
9662,Carmelo,Castillo,185,73,1982,24.40514168
9663,Pete,O'Brien,185,73,1982,24.40514168
9664,Mark,Ryal,185,73,1982,24.40514168
9665,Rod,Allen,185,73,1983,24.40514168
9666,Keefe,Cato,185,73,1983,24.40514168
9667,Joe,Orsulak,185,73,1983,24.40514168
9668,Darnell,Coles,185,73,1983,24.40514168
9669,Jimmy,Key,185,73,1984,24.40514168
9670,Tom,Waddell,185,73,1984,24.40514168
9671,Nelson,Simmons,185,73,1984,24.40514168
9672,Danny,Tartabull,185,73,1984,24.40514168
9673,Ed,Wojna,185,73,1985,24.40514168
9674,Bob,Buchanan,185,73,1985,24.40514168
9675,Lance,McCullers,185,73,1985,24.40514168
9676,Matt,Nokes,185,73,1985,24.40514168
9677,Greg,Legg,185,73,1986,24.40514168
9678,Barry,Bonds,185,73,1986,24.40514168
9679,Doug,Drabek,185,73,1986,24.40514168
9680,Mike,Stanley,185,73,1986,24.40514168
9681,Bill,Moore,185,73,1986,24.40514168
9682,John,Morris,185,73,1986,24.40514168
9683,Michael,Jackson,185,73,1986,24.40514168
9684,Randy,Asadoor,185,73,1986,24.40514168
9685,Donell,Nixon,185,73,1987,24.40514168
9686,B. J.,Surhoff,185,73,1987,24.40514168
9687,Logan,Easley,185,73,1987,24.40514168
9688,Todd,Benzinger,185,73,1987,24.40514168
9689,Tom,Newell,185,73,1987,24.40514168
9690,Clay,Parker,185,73,1987,24.40514168
9691,Dave,Stapleton,185,73,1987,24.40514168
9692,Brad,Moore,185,73,1988,24.40514168
9693,Tim,Barrett,185,73,1988,24.40514168
9694,Scott,May,185,73,1988,24.40514168
9695,Rick,Wrona,185,73,1988,24.40514168
9696,Torey,Lovullo,185,73,1988,24.40514168
9697,Marty,Pevey,185,73,1989,24.40514168
9698,Robin,Ventura,185,73,1989,24.40514168
9699,Bill,Sampen,185,73,1990,24.40514168
9700,Willie,Blair,185,73,1990,24.40514168
9701,Tom,Gilles,185,73,1990,24.40514168
9702,Kevin,Brown,185,73,1990,24.40514168
9703,Dave,Walsh,185,73,1990,24.40514168
9704,Omar,Olivares,185,73,1990,24.40514168
9705,Carlos,Garcia,185,73,1990,24.40514168
9706,Wade,Taylor,185,73,1991,24.40514168
9707,Doug,Piatt,185,73,1991,24.40514168
9708,Donald,Harris,185,73,1991,24.40514168
9709,Jeff,Kent,185,73,1992,24.40514168
9710,Jim,Pena,185,73,1992,24.40514168
9711,Doug,Linton,185,73,1992,24.40514168
9712,Todd,Revenig,185,73,1992,24.40514168
9713,Ed,Pierce,185,73,1992,24.40514168
9714,Scott,Taylor,185,73,1992,24.40514168
9715,Jim,Byrd,185,73,1993,24.40514168
9716,Darryl,Scott,185,73,1993,24.40514168
9717,Nigel,Wilson,185,73,1993,24.40514168
9718,Dan,Miceli,185,73,1993,24.40514168
9719,Tim,Hyers,185,73,1994,24.40514168
9720,Terry,Burrows,185,73,1994,24.40514168
9721,Brook,Fordyce,185,73,1995,24.40514168
9722,Rudy,Pemberton,185,73,1995,24.40514168
9723,Mark,Grudzielanek,185,73,1995,24.40514168
9724,Les,Norman,185,73,1995,24.40514168
9725,Eric,Owens,185,73,1995,24.40514168
9726,Paul,Byrd,185,73,1995,24.40514168
9727,Mike,Bertotti,185,73,1995,24.40514168
9728,Kevin,Jordan,185,73,1995,24.40514168
9729,Jim,Bruske,185,73,1995,24.40514168
9730,Greg,Keagle,185,73,1996,24.40514168
9731,Rich,Hunter,185,73,1996,24.40514168
9732,Dan,Carlson,185,73,1996,24.40514168
9733,Ken,Ramos,185,73,1997,24.40514168
9734,Brad,Fullmer,185,73,1997,24.40514168
9735,DaRond,Stovall,185,73,1998,24.40514168
9736,Mike,Redmond,185,73,1998,24.40514168
9737,Gabe,Alvarez,185,73,1998,24.40514168
9738,Mike,Jerzembeck,185,73,1998,24.40514168
9739,Horacio,Estrada,185,73,1999,24.40514168
9740,Mike,Colangelo,185,73,1999,24.40514168
9741,Josh,Paul,185,73,1999,24.40514168
9742,Rodrigo,Lopez,185,73,2000,24.40514168
9743,Javier,Cardona,185,73,2000,24.40514168
9744,Nelson,Figueroa,185,73,2000,24.40514168
9745,Chuck,Smith,185,73,2000,24.40514168
9746,Pasqual,Coco,185,73,2000,24.40514168
9747,Leo,Estrella,185,73,2000,24.40514168
9748,Phil,Norton,185,73,2000,24.40514168
9749,Jack,Cressend,185,73,2000,24.40514168
9750,Tsuyoshi,Shinjo,185,73,2001,24.40514168
9751,Adrian,Hernandez,185,73,2001,24.40514168
9752,Josh,Towers,185,73,2001,24.40514168
9753,Alex,Escobar,185,73,2001,24.40514168
9754,Brent,Abernathy,185,73,2001,24.40514168
9755,Mike,Coolbaugh,185,73,2001,24.40514168
9756,Matt,Kata,185,73,2003,24.40514168
9757,Brad,Halsey,185,73,2004,24.40514168
9758,Mike,Rose,185,73,2004,24.40514168
9759,Dae-Sung,Koo,185,73,2005,24.40514168
9760,Jeff,Fiorentino,185,73,2005,24.40514168
9761,Craig,Breslow,185,73,2005,24.40514168
9762,Freddie,Bynum,185,73,2005,24.40514168
9763,Jon,Coutlangus,185,73,2007,24.40514168
9764,Dallas,Braden,185,73,2007,24.40514168
9765,Brian,Horwitz,185,73,2008,24.40514168
9766,Doug,Bernier,185,73,2008,24.40514168
9767,Alcides,Escobar,185,73,2008,24.40514168
9768,James,Parr,185,73,2008,24.40514168
9769,Cristhian,Martinez,185,73,2009,24.40514168
9770,Clay,Zavada,185,73,2009,24.40514168
9771,Pedro,Viola,185,73,2009,24.40514168
9772,Peter,Bourjos,185,73,2010,24.40514168
9773,Michael,Stutes,185,73,2011,24.40514168
9774,Hernan,Perez,185,73,2012,24.40514168
9775,Starling,Marte,185,73,2012,24.40514168
9776,Mickey,Storey,185,73,2012,24.40514168
9777,Taylor,Featherston,185,73,2015,24.40514168
9778,Mason,Williams,185,73,2015,24.40514168
9779,Guido,Knudson,185,73,2015,24.40514168
9780,Fred,Andrus,185,74,1876,23.75
9781,Henry,Jackson,185,74,1887,23.75
9782,John,Weyhing,185,74,1888,23.75
9783,Jack,Stivetts,185,74,1889,23.75
9784,Dan,O'Connor,185,74,1890,23.75
9785,Joe,Connor,185,74,1895,23.75
9786,Vic,Willis,185,74,1898,23.75
9787,Gene,Wright,185,74,1901,23.75
9788,Jim,Hackett,185,74,1902,23.75
9789,Chief,Bender,185,74,1903,23.75
9790,Gus,Thompson,185,74,1903,23.75
9791,Bill,Schwartz,185,74,1904,23.75
9792,Bill,McGill,185,74,1907,23.75
9793,Chief,Wilson,185,74,1908,23.75
9794,Ralph,Works,185,74,1909,23.75
9795,Ham,Patterson,185,74,1909,23.75
9796,Speed,Kelly,185,74,1909,23.75
9797,Gene,Moore,185,74,1909,23.75
9798,Jim,Baskette,185,74,1911,23.75
9799,Frank,Snyder,185,74,1912,23.75
9800,Sam,Brenegan,185,74,1914,23.75
9801,Ross,Reynolds,185,74,1914,23.75
9802,Charlie,Bold,185,74,1914,23.75
9803,Tiny,Graham,185,74,1914,23.75
9804,Ben,Rochefort,185,74,1914,23.75
9805,Rupert,Mills,185,74,1915,23.75
9806,Elmer,Myers,185,74,1915,23.75
9807,Pete,Donohue,185,74,1921,23.75
9808,James,Edwards,185,74,1922,23.75
9809,Ed,Morris,185,74,1922,23.75
9810,Charlie,Dorman,185,74,1923,23.75
9811,Herb,McQuaid,185,74,1923,23.75
9812,Willie,Underhill,185,74,1927,23.75
9813,June,Greene,185,74,1928,23.75
9814,Roy,Sherid,185,74,1929,23.75
9815,Doc,Cramer,185,74,1929,23.75
9816,Lon,Warneke,185,74,1930,23.75
9817,Dutch,Schesler,185,74,1931,23.75
9818,Van,Mungo,185,74,1931,23.75
9819,Bill,Brubaker,185,74,1932,23.75
9820,Curt,Davis,185,74,1934,23.75
9821,Euel,Moore,185,74,1934,23.75
9822,Beau,Bell,185,74,1935,23.75
9823,Gene,Schott,185,74,1935,23.75
9824,Harvey,Green,185,74,1935,23.75
9825,Harry,Gumbert,185,74,1935,23.75
9826,Ted,Olson,185,74,1936,23.75
9827,Babe,Young,185,74,1936,23.75
9828,Bob,Daughters,185,74,1937,23.75
9829,Dick,Midkiff,185,74,1938,23.75
9830,Woody,Rich,185,74,1939,23.75
9831,Ken,Raffensberger,185,74,1939,23.75
9832,Marv,Breuer,185,74,1939,23.75
9833,Mike,Palagyi,185,74,1939,23.75
9834,Lou,Thuman,185,74,1939,23.75
9835,Art,Johnson,185,74,1940,23.75
9836,Hugh,East,185,74,1941,23.75
9837,Erv,Dusak,185,74,1941,23.75
9838,Ray,Sanders,185,74,1942,23.75
9839,Johnny,Sain,185,74,1942,23.75
9840,Bill,Peterman,185,74,1942,23.75
9841,Tony,DePhillips,185,74,1943,23.75
9842,Al,Brazle,185,74,1943,23.75
9843,Joe,Stephenson,185,74,1943,23.75
9844,Bud,Byerly,185,74,1943,23.75
9845,Carl,Lindquist,185,74,1943,23.75
9846,Claude,Crocker,185,74,1944,23.75
9847,Woody,Crowson,185,74,1945,23.75
9848,Herm,Wehmeier,185,74,1945,23.75
9849,Monty,Kennedy,185,74,1946,23.75
9850,Clayton,Lambert,185,74,1946,23.75
9851,Lou,Kretlow,185,74,1946,23.75
9852,Tex,Aulds,185,74,1947,23.75
9853,Marlin,Stuart,185,74,1949,23.75
9854,Earl,Rapp,185,74,1949,23.75
9855,Jim,Baumer,185,74,1949,23.75
9856,Tookie,Gilbert,185,74,1950,23.75
9857,Johnny,Kucab,185,74,1950,23.75
9858,Paul,Stuffel,185,74,1950,23.75
9859,Bob,Habenicht,185,74,1951,23.75
9860,Bobby,Tiefenauer,185,74,1952,23.75
9861,George,Bradshaw,185,74,1952,23.75
9862,Daryl,Spencer,185,74,1952,23.75
9863,Felipe,Montemayor,185,74,1953,23.75
9864,Frank,Kellert,185,74,1953,23.75
9865,Fred,Baczewski,185,74,1953,23.75
9866,Dick,Rand,185,74,1953,23.75
9867,Art,Ditmar,185,74,1954,23.75
9868,Van,Fletcher,185,74,1955,23.75
9869,Herb,Score,185,74,1955,23.75
9870,Ed,Roebuck,185,74,1955,23.75
9871,John,Easton,185,74,1955,23.75
9872,Rip,Coleman,185,74,1955,23.75
9873,Jerry,Lumpe,185,74,1956,23.75
9874,Jim,Brady,185,74,1956,23.75
9875,Whammy,Douglas,185,74,1957,23.75
9876,Ed,Mayer,185,74,1957,23.75
9877,Sammy,Taylor,185,74,1958,23.75
9878,Al,Heist,185,74,1960,23.75
9879,Jerry,Zimmerman,185,74,1961,23.75
9880,Joe,Pepitone,185,74,1962,23.75
9881,Tony,Balsamo,185,74,1962,23.75
9882,Ken,Rowe,185,74,1963,23.75
9883,Jerry,Stephenson,185,74,1963,23.75
9884,Dick,Scott,185,74,1963,23.75
9885,Jose,Santiago,185,74,1963,23.75
9886,Aaron,Pointer,185,74,1963,23.75
9887,Vern,Handrahan,185,74,1964,23.75
9888,Bob,Meyer,185,74,1964,23.75
9889,John,Gelnar,185,74,1964,23.75
9890,John,Purdin,185,74,1964,23.75
9891,Chuck,Nieson,185,74,1964,23.75
9892,Bobby,Guindon,185,74,1964,23.75
9893,Don,Loun,185,74,1964,23.75
9894,Bill,Hands,185,74,1965,23.75
9895,Don,Young,185,74,1965,23.75
9896,Don,Arlich,185,74,1965,23.75
9897,Ron,Stone,185,74,1966,23.75
9898,Bill,Edgerton,185,74,1966,23.75
9899,George,Culver,185,74,1966,23.75
9900,Stan,Bahnsen,185,74,1966,23.75
9901,Fred,Klages,185,74,1966,23.75
9902,Ron,Willis,185,74,1966,23.75
9903,Clarence,Jones,185,74,1967,23.75
9904,Mike,Adamson,185,74,1967,23.75
9905,Jim,Ellis,185,74,1967,23.75
9906,Tom,Dukes,185,74,1967,23.75
9907,Bobby,Trevino,185,74,1968,23.75
9908,Jim,McAndrew,185,74,1968,23.75
9909,Pedro,Borbon,185,74,1969,23.75
9910,Jack,DiLauro,185,74,1969,23.75
9911,Bill,Zepp,185,74,1969,23.75
9912,Ron,Slocum,185,74,1969,23.75
9913,Milt,Wilcox,185,74,1970,23.75
9914,Gomer,Hodge,185,74,1971,23.75
9915,Rich,Hinton,185,74,1971,23.75
9916,Jim,Willoughby,185,74,1971,23.75
9917,Larry,Yount,185,74,1971,23.75
9918,Jim,Mason,185,74,1971,23.75
9919,Don,Stanhouse,185,74,1972,23.75
9920,Lynn,McGlothen,185,74,1972,23.75
9921,Ray,Bare,185,74,1972,23.75
9922,Gary,Matthews,185,74,1972,23.75
9923,Alan,Ashby,185,74,1973,23.75
9924,Eddie,Solomon,185,74,1973,23.75
9925,Joe,McIntosh,185,74,1974,23.75
9926,Don,DeMola,185,74,1974,23.75
9927,Stan,Thomas,185,74,1974,23.75
9928,Jerry,Mumphrey,185,74,1974,23.75
