"","nameFirst","nameLast","weight","height","debut","BMI"
"10220","Hal","Chase",175,72,1905,24.30556
"10221","Lou","Fiene",175,72,1906,24.30556
"10222","Nick","Maddox",175,72,1907,24.30556
"10223","Pat","Donahue",175,72,1908,24.30556
"10224","Scotty","Barr",175,72,1908,24.30556
"10225","Alex","Farmer",175,72,1908,24.30556
"10226","Red","Waller",175,72,1909,24.30556
"10227","Barney","Reilly",175,72,1909,24.30556
"10228","Phil","Stremmel",175,72,1909,24.30556
"10229","Si","Pauxtis",175,72,1909,24.30556
"10230","Elmer","Rieger",175,72,1910,24.30556
"10231","John","Flynn",175,72,1910,24.30556
"10232","Eddie","Stack",175,72,1910,24.30556
"10233","Harry","Fanwell",175,72,1910,24.30556
"10234","Claud","Derrick",175,72,1910,24.30556
"10235","Lefty","Tyler",175,72,1910,24.30556
"10236","Howie","Gregory",175,72,1911,24.30556
"10237","Hank","Severeid",175,72,1911,24.30556
"10238","Gene","Woodburn",175,72,1911,24.30556
"10239","Guy","Tutwiler",175,72,1911,24.30556
"10240","Mickey","Keliher",175,72,1911,24.30556
"10241","Tom","Seaton",175,72,1912,24.30556
"10242","Elmer","Miller",175,72,1912,24.30556
"10243","Bill","Stumpf",175,72,1912,24.30556
"10244","Byron","Houck",175,72,1912,24.30556
"10245","Vincent","Maney",175,72,1912,24.30556
"10246","Paul","Musser",175,72,1912,24.30556
"10247","Bill","Cramer",175,72,1912,24.30556
"10248","Bert","Brenner",175,72,1912,24.30556
"10249","Mike","Hechinger",175,72,1912,24.30556
"10250","King","Bader",175,72,1912,24.30556
"10251","Roy","Wood",175,72,1913,24.30556
"10252","Fred","Kommers",175,72,1913,24.30556
"10253","Charlie","Flannigan",175,72,1913,24.30556
"10254","Walt","Tragesser",175,72,1913,24.30556
"10255","Bill","Hopper",175,72,1913,24.30556
"10256","Tod","Sloan",175,72,1913,24.30556
"10257","Eddie","Edmonson",175,72,1913,24.30556
"10258","Walton","Cruise",175,72,1914,24.30556
"10259","King","Lear",175,72,1914,24.30556
"10260","Tom","McGuire",175,72,1914,24.30556
"10261","George","Kaiserling",175,72,1914,24.30556
"10262","Ernie","Manning",175,72,1914,24.30556
"10263","Cy","Rheam",175,72,1914,24.30556
"10264","Stan","Baumgartner",175,72,1914,24.30556
"10265","Al","Huenke",175,72,1914,24.30556
"10266","Pete","Shields",175,72,1915,24.30556
"10267","Chick","Shorten",175,72,1915,24.30556
"10268","Otis","Lambeth",175,72,1916,24.30556
"10269","Bill","Evans",175,72,1916,24.30556
"10270","Ted","Jourdan",175,72,1916,24.30556
"10271","Swede","Risberg",175,72,1917,24.30556
"10272","Red","Torkelson",175,72,1917,24.30556
"10273","Harry","Heitmann",175,72,1918,24.30556
"10274","Al","DeVormer",175,72,1918,24.30556
"10275","Lou","Bauer",175,72,1918,24.30556
"10276","Charlie","Robertson",175,72,1919,24.30556
"10277","Pat","Murray",175,72,1919,24.30556
"10278","Johnny","Walker",175,72,1919,24.30556
"10279","Ernie","Alten",175,72,1920,24.30556
"10280","Benn","Karr",175,72,1920,24.30556
"10281","Bibb","Falk",175,72,1920,24.30556
"10282","Johnnie","Heving",175,72,1920,24.30556
"10283","Ray","Richmond",175,72,1920,24.30556
"10284","Fred","Heimach",175,72,1920,24.30556
"10285","Pat","Patterson",175,72,1921,24.30556
"10286","Bill","Barrett",175,72,1921,24.30556
"10287","Duke","Sedgwick",175,72,1921,24.30556
"10288","Norm","McMillan",175,72,1922,24.30556
"10289","Epp","Sell",175,72,1922,24.30556
"10290","Jack","Knight",175,72,1922,24.30556
"10291","George","McNamara",175,72,1922,24.30556
"10292","Guy","Bush",175,72,1923,24.30556
"10293","Joe","Burns",175,72,1924,24.30556
"10294","Phil","Todt",175,72,1924,24.30556
"10295","Watty","Clark",175,72,1924,24.30556
"10296","Bud","Messenger",175,72,1924,24.30556
"10297","Duke","Brett",175,72,1924,24.30556
"10298","John","Woods",175,72,1924,24.30556
"10299","Bill","Lasley",175,72,1924,24.30556
"10300","Jim","Poole",175,72,1925,24.30556
"10301","Elbert","Andrews",175,72,1925,24.30556
"10302","Roy","Luebbe",175,72,1925,24.30556
"10303","Pat","Veltman",175,72,1926,24.30556
"10304","Johnny","Butler",175,72,1926,24.30556
"10305","Rusty","Yarnall",175,72,1926,24.30556
"10306","Bill","Walker",175,72,1927,24.30556
"10307","Paul","Hopkins",175,72,1927,24.30556
"10308","Augie","Walsh",175,72,1927,24.30556
"10309","Roy","Wilson",175,72,1928,24.30556
"10310","Earl","Grace",175,72,1929,24.30556
"10311","Dutch","Hoffman",175,72,1929,24.30556
"10312","George","Watkins",175,72,1930,24.30556
"10313","Mal","Moss",175,72,1930,24.30556
"10314","Johnny","Watson",175,72,1930,24.30556
"10315","Russ","Young",175,72,1931,24.30556
"10316","Mickey","Heath",175,72,1931,24.30556
"10317","Tony","Piet",175,72,1931,24.30556
"10318","Monte","Pearson",175,72,1932,24.30556
"10319","Art","Smith",175,72,1932,24.30556
"10320","Dutch","Leonard",175,72,1933,24.30556
"10321","Joe","Malay",175,72,1933,24.30556
"10322","Paul","Dean",175,72,1934,24.30556
"10323","Lew","Riggs",175,72,1934,24.30556
"10324","Augie","Galan",175,72,1934,24.30556
"10325","Johnnie","Tyler",175,72,1934,24.30556
"10326","Vern","Kennedy",175,72,1934,24.30556
"10327","Dee","Miles",175,72,1935,24.30556
"10328","Al","McLean",175,72,1935,24.30556
"10329","Bob","Barr",175,72,1935,24.30556
"10330","Earl","Browne",175,72,1935,24.30556
"10331","Eddie","Joost",175,72,1936,24.30556
"10332","Nig","Lipscomb",175,72,1937,24.30556
"10333","George","Cisar",175,72,1937,24.30556
"10334","Art","Kenney",175,72,1938,24.30556
"10335","Don","Lang",175,72,1938,24.30556
"10336","Irv","Bartling",175,72,1938,24.30556
"10337","Hal","Epps",175,72,1938,24.30556
"10338","Les","Powers",175,72,1938,24.30556
"10339","Chuck","Workman",175,72,1938,24.30556
"10340","Ewald","Pyle",175,72,1939,24.30556
"10341","Bill","Beckmann",175,72,1939,24.30556
"10342","Vern","Olsen",175,72,1939,24.30556
"10343","Chet","Clemens",175,72,1939,24.30556
"10344","Lindsay","Deal",175,72,1939,24.30556
"10345","Frankie","Gustine",175,72,1939,24.30556
"10346","Oad","Swigart",175,72,1939,24.30556
"10347","Pep","Rambert",175,72,1939,24.30556
"10348","Bobby","Sturgeon",175,72,1940,24.30556
"10349","Glen","Stewart",175,72,1940,24.30556
"10350","George","Jumonville",175,72,1940,24.30556
"10351","Red","Tramback",175,72,1940,24.30556
"10352","Fuzz","White",175,72,1940,24.30556
"10353","Pete","Suder",175,72,1941,24.30556
"10354","Moe","Franklin",175,72,1941,24.30556
"10355","Harry","Feldman",175,72,1941,24.30556
"10356","Stan","Musial",175,72,1941,24.30556
"10357","Hank","Borowy",175,72,1942,24.30556
"10358","Lou","Tost",175,72,1942,24.30556
"10359","Johnny","Lipon",175,72,1942,24.30556
"10360","Ray","Hoffman",175,72,1942,24.30556
"10361","Paul","Calvert",175,72,1942,24.30556
"10362","Bill","Hart",175,72,1943,24.30556
"10363","Chuck","Hostetler",175,72,1944,24.30556
"10364","Len","Rice",175,72,1944,24.30556
"10365","Walter","Ockey",175,72,1944,24.30556
"10366","Bob","Keely",175,72,1944,24.30556
"10367","George","Binks",175,72,1944,24.30556
"10368","Bill","Ramsey",175,72,1945,24.30556
"10369","George","Dockins",175,72,1945,24.30556
"10370","Howie","McFarland",175,72,1945,24.30556
"10371","Earl","Harrist",175,72,1945,24.30556
"10372","Bill","Connelly",175,72,1945,24.30556
"10373","Chet","Johnson",175,72,1946,24.30556
"10374","Bernie","Creger",175,72,1947,24.30556
"10375","Perry","Currin",175,72,1947,24.30556
"10376","Cal","Ermer",175,72,1947,24.30556
"10377","Rube","Walker",175,72,1948,24.30556
"10378","Clarence","Beers",175,72,1948,24.30556
"10379","Red","Webb",175,72,1948,24.30556
"10380","Eddie","Kazak",175,72,1948,24.30556
"10381","Andy","Tomasic",175,72,1949,24.30556
"10382","Jack","Robinson",175,72,1949,24.30556
"10383","Roger","Bowman",175,72,1949,24.30556
"10384","Bob","Addis",175,72,1950,24.30556
"10385","Jim","Piersall",175,72,1950,24.30556
"10386","George","Bamberger",175,72,1951,24.30556
"10387","Gil","McDougald",175,72,1951,24.30556
"10388","Ben","Taylor",175,72,1951,24.30556
"10389","Ross","Grimsley",175,72,1951,24.30556
"10390","Bill","Miller",175,72,1952,24.30556
"10391","Dixie","Upright",175,72,1953,24.30556
"10392","Glenn","Mickens",175,72,1953,24.30556
"10393","Tommy","Giordano",175,72,1953,24.30556
"10394","Alex","Grammas",175,72,1954,24.30556
"10395","Foster","Castleman",175,72,1954,24.30556
"10396","Pedro","Ramos",175,72,1955,24.30556
"10397","Bill","Virdon",175,72,1955,24.30556
"10398","Bill","Currie",175,72,1955,24.30556
"10399","Roman","Mejias",175,72,1955,24.30556
"10400","Don","Bessent",175,72,1955,24.30556
"10401","Jack","McMahan",175,72,1956,24.30556
"10402","John","Tsitouris",175,72,1957,24.30556
"10403","Jim","Woods",175,72,1957,24.30556
"10404","Gene","Fodge",175,72,1958,24.30556
"10405","Carl","Willey",175,72,1958,24.30556
"10406","Bob","Giallombardo",175,72,1958,24.30556
"10407","Don","Erickson",175,72,1958,24.30556
"10408","Jerry","Adair",175,72,1958,24.30556
"10409","Ray","Webster",175,72,1959,24.30556
"10410","Pumpsie","Green",175,72,1959,24.30556
"10411","Jim","Mahoney",175,72,1959,24.30556
"10412","Ed","Donnelly",175,72,1959,24.30556
"10413","Al","Spangler",175,72,1959,24.30556
"10414","Marv","Breeding",175,72,1960,24.30556
"10415","Frank","Funk",175,72,1960,24.30556
"10416","Terry","Fox",175,72,1960,24.30556
"10417","Jake","Jacobs",175,72,1960,24.30556
"10418","Bob","Sadowski",175,72,1960,24.30556
"10419","Jim","Golden",175,72,1960,24.30556
"10420","Lew","Krausse",175,72,1961,24.30556
"10421","Bernie","Allen",175,72,1962,24.30556
"10422","Joe","Bonikowski",175,72,1962,24.30556
"10423","J C","Hartman",175,72,1962,24.30556
"10424","Ron","Davis",175,72,1962,24.30556
"10425","Dave","Tyriver",175,72,1962,24.30556
"10426","Julio","Navarro",175,72,1962,24.30556
"10427","Ken","Berry",175,72,1962,24.30556
"10428","John","Wojcik",175,72,1962,24.30556
"10429","Harvey","Branch",175,72,1962,24.30556
"10430","Jimmie","Hall",175,72,1963,24.30556
"10431","Tony","LaRussa",175,72,1963,24.30556
"10432","Herm","Starrette",175,72,1963,24.30556
"10433","Rico","Petrocelli",175,72,1963,24.30556
"10434","Bill","Wakefield",175,72,1964,24.30556
"10435","Paul","Popovich",175,72,1964,24.30556
"10436","Larry","Stahl",175,72,1964,24.30556
"10437","Bill","Bethea",175,72,1964,24.30556
"10438","Bob","Schroder",175,72,1965,24.30556
"10439","Bob","Barton",175,72,1965,24.30556
"10440","Ramon","Lopez",175,72,1966,24.30556
"10441","Ted","Kubiak",175,72,1967,24.30556
"10442","Jim","Hardin",175,72,1967,24.30556
"10443","Cecil","Perkins",175,72,1967,24.30556
"10444","Bob","Heise",175,72,1967,24.30556
"10445","Hector","Torres",175,72,1968,24.30556
"10446","Mike","Paul",175,72,1968,24.30556
"10447","Billy","Harris",175,72,1968,24.30556
"10448","Mike","Fiore",175,72,1968,24.30556
"10449","Bill","Russell",175,72,1969,24.30556
"10450","Barry","Lersch",175,72,1969,24.30556
"10451","Jack","Heidemann",175,72,1969,24.30556
"10452","Scott","Northey",175,72,1969,24.30556
"10453","Oscar","Brown",175,72,1969,24.30556
"10454","Toby","Harrah",175,72,1969,24.30556
"10455","John","Lowenstein",175,72,1970,24.30556
"10456","Joe","Lis",175,72,1970,24.30556
"10457","Jim","Strickland",175,72,1971,24.30556
"10458","Rick","Miller",175,72,1971,24.30556
"10459","Jim","Kremmel",175,72,1973,24.30556
"10460","Brian","Ostrosser",175,72,1973,24.30556
"10461","Ramon","de los Santos",175,72,1974,24.30556
"10462","Duane","Kuiper",175,72,1974,24.30556
"10463","Don","Hopkins",175,72,1975,24.30556
"10464","Henry","Cruz",175,72,1975,24.30556
"10465","Billy","Baldwin",175,72,1975,24.30556
"10466","Dan","Larson",175,72,1976,24.30556
"10467","Gene","Richards",175,72,1977,24.30556
"10468","Ken","Oberkfell",175,72,1977,24.30556
"10469","Dan","Dumoulin",175,72,1977,24.30556
"10470","Mike","Grace",175,72,1978,24.30556
"10471","John","Flinn",175,72,1978,24.30556
"10472","Garry","Hancock",175,72,1978,24.30556
"10473","Jim","Lentine",175,72,1978,24.30556
"10474","Todd","Cruz",175,72,1978,24.30556
"10475","Bill","Paschall",175,72,1978,24.30556
"10476","Pat","Underwood",175,72,1979,24.30556
"10477","Greg","Johnston",175,72,1979,24.30556
"10478","Tom","Herr",175,72,1979,24.30556
"10479","Roy","Branch",175,72,1979,24.30556
"10480","Scott","Munninghoff",175,72,1980,24.30556
"10481","Jose","Moreno",175,72,1980,24.30556
"10482","Tony","Pena",175,72,1980,24.30556
"10483","Bob","Veselic",175,72,1980,24.30556
"10484","Rick","Lisi",175,72,1981,24.30556
"10485","George","Cappuzzello",175,72,1981,24.30556
"10486","Ron","Gardenhire",175,72,1981,24.30556
"10487","Porfi","Altamirano",175,72,1982,24.30556
"10488","John","Bohnet",175,72,1982,24.30556
"10489","Kelly","Paris",175,72,1982,24.30556
"10490","Kevin","Rhomberg",175,72,1982,24.30556
"10491","Don","Mattingly",175,72,1982,24.30556
"10492","Ray","Fontenot",175,72,1983,24.30556
"10493","Tim","Teufel",175,72,1983,24.30556
"10494","Jeff","Stone",175,72,1983,24.30556
"10495","Mike","Smith",175,72,1984,24.30556
"10496","Jose","Roman",175,72,1984,24.30556
"10497","Jim","Scranton",175,72,1984,24.30556
"10498","Ron","Meridith",175,72,1984,24.30556
"10499","Pat","Clements",175,72,1985,24.30556
"10500","Craig","Gerber",175,72,1985,24.30556
"10501","Ron","Mathis",175,72,1985,24.30556
"10502","Steve","Lombardozzi",175,72,1985,24.30556
"10503","Mark","Gilbert",175,72,1985,24.30556
"10504","Tom","Runnells",175,72,1985,24.30556
"10505","Eddie","Williams",175,72,1986,24.30556
"10506","Bill","Mooneyham",175,72,1986,24.30556
"10507","Rick","Anderson",175,72,1986,24.30556
"10508","Wilfredo","Tejada",175,72,1986,24.30556
"10509","Chuck","Crim",175,72,1987,24.30556
"10510","Dave","Meads",175,72,1987,24.30556
"10511","Rod","Booker",175,72,1987,24.30556
"10512","Walt","Weiss",175,72,1987,24.30556
"10513","Tom","Glavine",175,72,1987,24.30556
"10514","Edgar","Martinez",175,72,1987,24.30556
"10515","Scott","Jordan",175,72,1988,24.30556
"10516","Carlos","Quintana",175,72,1988,24.30556
"10517","Greg","Litton",175,72,1989,24.30556
"10518","Eric","Gunderson",175,72,1990,24.30556
"10519","Brian","McRae",175,72,1990,24.30556
"10520","Tuffy","Rhodes",175,72,1990,24.30556
"10521","Anthony","Telford",175,72,1990,24.30556
"10522","Phil","Plantier",175,72,1990,24.30556
"10523","Gary","Scott",175,72,1991,24.30556
"10524","Rich","Amaral",175,72,1991,24.30556
"10525","Eddie","Zosky",175,72,1991,24.30556
"10526","Kim","Batiste",175,72,1991,24.30556
"10527","Chris","Gardner",175,72,1991,24.30556
"10528","Royce","Clayton",175,72,1991,24.30556
"10529","Mike","Lansing",175,72,1993,24.30556
"10530","Troy","O'Leary",175,72,1993,24.30556
"10531","John","Roper",175,72,1993,24.30556
"10532","Frank","Cimorelli",175,72,1994,24.30556
"10533","Heath","Haynes",175,72,1994,24.30556
"10534","Brad","Woodall",175,72,1994,24.30556
"10535","Wilson","Heredia",175,72,1995,24.30556
"10536","Ricardo","Jordan",175,72,1995,24.30556
"10537","Shannon","Stewart",175,72,1995,24.30556
"10538","Roberto","Rivera",175,72,1995,24.30556
"10539","Mark","Loretta",175,72,1995,24.30556
"10540","Alex","Ochoa",175,72,1995,24.30556
"10541","Kimera","Bartee",175,72,1996,24.30556
"10542","Jose","Rosado",175,72,1996,24.30556
"10543","Jacob","Cruz",175,72,1996,24.30556
"10544","Danny","Patterson",175,72,1996,24.30556
"10545","Neifi","Perez",175,72,1996,24.30556
"10546","Calvin","Maduro",175,72,1996,24.30556
"10547","Julio","Santana",175,72,1997,24.30556
"10548","Adrian","Brown",175,72,1997,24.30556
"10549","Matt","Perisho",175,72,1997,24.30556
"10550","Chris","Brock",175,72,1997,24.30556
"10551","Jin Ho","Cho",175,72,1998,24.30556
"10552","Danny","Klassen",175,72,1998,24.30556
"10553","Kerry","Robinson",175,72,1998,24.30556
"10554","Luis","Garcia",175,72,1999,24.30556
"10555","Chris","Clapinski",175,72,1999,24.30556
"10556","Ramon","Ortiz",175,72,1999,24.30556
"10557","Clayton","Andrews",175,72,2000,24.30556
"10558","Brandon","Knight",175,72,2001,24.30556
"10559","Henry","Mateo",175,72,2001,24.30556
"10560","Steve","Torrealba",175,72,2001,24.30556
"10561","Jose","Leon",175,72,2002,24.30556
"10562","Jaime","Cerda",175,72,2002,24.30556
"10563","Franklin","Nunez",175,72,2004,24.30556
"10564","Josh","Wilson",175,72,2005,24.30556
"10565","Kazuo","Fukumori",175,72,2008,24.30556
"10566","Sammy","Gervacio",175,72,2009,24.30556
"10567","Max","St. Pierre",175,72,2010,24.30556
"10568","Ali","Solis",175,72,2012,24.30556
"10569","Toru","Murata",175,72,2015,24.30556
"10570","Eddie","Higgins",174,72,1909,24.16667
"10571","Rudy","Schwenck",174,72,1909,24.16667
"10572","Doc","Shanley",174,72,1912,24.16667
"10573","William","Fischer",174,72,1913,24.16667
"10574","Cad","Coles",174,72,1914,24.16667
"10575","Oscar","Harstad",174,72,1915,24.16667
"10576","Wilbur","Fisher",174,72,1916,24.16667
"10577","Clarence","Fisher",174,72,1919,24.16667
"10578","Joe","Genewich",174,72,1922,24.16667
"10579","Hal","Goldsmith",174,72,1926,24.16667
"10580","Ossie","Orwoll",174,72,1928,24.16667
"10581","Whitey","Hilcher",174,72,1931,24.16667
"10582","George","Hockette",174,72,1934,24.16667
"10583","Al","Hollingsworth",174,72,1935,24.16667
"10584","Rich","Severson",174,72,1970,24.16667
"10585","Mario","Soto",174,72,1977,24.16667
"10586","Keith","Comstock",174,72,1984,24.16667
"10587","Bob","Murphy",173,72,1890,24.02778
"10588","Hal","O'Hagan",173,72,1892,24.02778
"10589","Ed","Appleton",173,72,1915,24.02778
"10590","Ned","Porter",173,72,1926,24.02778
"10591","Bob","Poser",173,72,1932,24.02778
"10592","Mort","Flohr",173,72,1934,24.02778
"10593","Salty","Parker",173,72,1936,24.02778
"10594","Crash","Davis",173,72,1940,24.02778
"10595","Mel","Bosser",173,72,1945,24.02778
"10596","Hal","Bamberger",173,72,1948,24.02778
"10597","Morrie","Martin",173,72,1949,24.02778
"10598","Howie","Nunn",173,72,1959,24.02778
"10599","Wallace","Johnson",173,72,1981,24.02778
"10600","Paul","Zuvella",173,72,1982,24.02778
"10601","Charlie","Gould",172,72,1871,23.88889
"10602","Dick","Hoblitzell",172,72,1908,23.88889
"10603","Rip","Jordan",172,72,1912,23.88889
"10604","Frank","Gibson",172,72,1913,23.88889
"10605","Thomas","Healy",172,72,1915,23.88889
"10606","Doc","Waldbauer",172,72,1917,23.88889
"10607","Frank","Wayenberg",172,72,1924,23.88889
"10608","Bill","Morrell",172,72,1926,23.88889
"10609","Lou","Chiozza",172,72,1934,23.88889
"10610","Sam","Page",172,72,1939,23.88889
"10611","Warren","Spahn",172,72,1942,23.88889
"10612","Merl","Combs",172,72,1947,23.88889
"10613","Jesse","Levan",172,72,1947,23.88889
"10614","Ray","Boone",172,72,1948,23.88889
"10615","Dave","Roberts",172,72,1962,23.88889
"10616","Bob","Dustal",172,72,1963,23.88889
"10617","Gene","Nelson",172,72,1981,23.88889
"10618","Ron","Gant",172,72,1987,23.88889
"10619","Doug","Saunders",172,72,1993,23.88889
"10620","Ken","Dayley",171,72,1982,23.75
"10621","Len","Lovett",170,72,1873,23.61111
"10622","Martin","Powell",170,72,1881,23.61111
"10623","Billy","Reid",170,72,1883,23.61111
"10624","Ed","Dundon",170,72,1883,23.61111
"10625","Ben","Guiney",170,72,1883,23.61111
"10626","Steve","Toole",170,72,1886,23.61111
"10627","Silver","King",170,72,1886,23.61111
"10628","Dad","Meek",170,72,1889,23.61111
"10629","Tom","Vickery",170,72,1890,23.61111
"10630","Charlie","Bartson",170,72,1890,23.61111
"10631","Suter","Sullivan",170,72,1898,23.61111
"10632","Charlie","Case",170,72,1901,23.61111
"10633","Frank","Corridon",170,72,1904,23.61111
"10634","Beany","Jacobson",170,72,1904,23.61111
"10635","Gene","Ford",170,72,1905,23.61111
"10636","Yip","Owens",170,72,1905,23.61111
"10637","Leo","Hafford",170,72,1906,23.61111
"10638","Warren","Shanabrook",170,72,1906,23.61111
"10639","Rube","Ellis",170,72,1909,23.61111
"10640","Doc","Johnston",170,72,1909,23.61111
"10641","Bill","Collins",170,72,1910,23.61111
"10642","Fred","Link",170,72,1910,23.61111
"10643","Doc","Moskiman",170,72,1910,23.61111
"10644","Allan","Collamore",170,72,1911,23.61111
"10645","Harry","Welchonce",170,72,1911,23.61111
"10646","Fred","Sherry",170,72,1911,23.61111
"10647","Ed","Wilkinson",170,72,1911,23.61111
"10648","Ernie","Gust",170,72,1911,23.61111
"10649","Jim","Bagby",170,72,1912,23.61111
"10650","Eddie","Onslow",170,72,1912,23.61111
"10651","Al","Demaree",170,72,1912,23.61111
"10652","Joe","Conzelman",170,72,1913,23.61111
"10653","John","Taff",170,72,1913,23.61111
"10654","Doc","Cook",170,72,1913,23.61111
"10655","Doc","Watson",170,72,1913,23.61111
"10656","Bill","Holden",170,72,1913,23.61111
"10657","Sad Sam","Jones",170,72,1914,23.61111
"10658","Jack","McCandless",170,72,1914,23.61111
"10659","Ken","Williams",170,72,1915,23.61111
"10660","Charlie","Babington",170,72,1915,23.61111
"10661","Jesse","Barnes",170,72,1915,23.61111
"10662","Charlie","Pechous",170,72,1915,23.61111
"10663","Greasy","Neale",170,72,1916,23.61111
"10664","Doc","Carroll",170,72,1916,23.61111
"10665","Bob","Jones",170,72,1917,23.61111
"10666","William","Marriott",170,72,1917,23.61111
"10667","Ed","Corey",170,72,1918,23.61111
"10668","Hugh","McQuillan",170,72,1918,23.61111
"10669","Danny","Silva",170,72,1919,23.61111
"10670","Spencer","Heath",170,72,1920,23.61111
"10671","Walt","Schulz",170,72,1920,23.61111
"10672","Pie","Traynor",170,72,1920,23.61111
"10673","Cy","Morgan",170,72,1921,23.61111
"10674","Frank","Callaway",170,72,1921,23.61111
"10675","Joe","Connolly",170,72,1921,23.61111
"10676","Clyde","Barfoot",170,72,1922,23.61111
"10677","Snake","Henry",170,72,1922,23.61111
"10678","Joe","Matthews",170,72,1922,23.61111
"10679","Nick","Dumovich",170,72,1923,23.61111
"10680","Allen","Elliott",170,72,1923,23.61111
"10681","Charlie","Hargreaves",170,72,1923,23.61111
"10682","Oscar","Roettger",170,72,1923,23.61111
"10683","Speed","Walker",170,72,1923,23.61111
"10684","Dee","Cousineau",170,72,1923,23.61111
"10685","Milt","Steengrafe",170,72,1924,23.61111
"10686","Bud","Clancy",170,72,1924,23.61111
"10687","Ike","Kamp",170,72,1924,23.61111
"10688","Heinie","Odom",170,72,1925,23.61111
"10689","Jim","Keesey",170,72,1925,23.61111
"10690","Al","Smith",170,72,1926,23.61111
"10691","Jim","Hamby",170,72,1926,23.61111
"10692","Hap","Collard",170,72,1927,23.61111
"10693","Herb","Bradley",170,72,1927,23.61111
"10694","Cleo","Carlyle",170,72,1927,23.61111
"10695","Sid","Graves",170,72,1927,23.61111
"10696","Buck","Jordan",170,72,1927,23.61111
"10697","Howie","Williamson",170,72,1928,23.61111
"10698","Carl","Hubbell",170,72,1928,23.61111
"10699","John","O'Connell",170,72,1928,23.61111
"10700","Ray","Boggs",170,72,1928,23.61111
"10701","Marty","Walker",170,72,1928,23.61111
"10702","Jerry","Byrne",170,72,1929,23.61111
"10703","Herm","Holshouser",170,72,1930,23.61111
"10704","Frank","Mulroney",170,72,1930,23.61111
"10705","Roxie","Lawson",170,72,1930,23.61111
"10706","Phil","Gallivan",170,72,1931,23.61111
"10707","Billy","Sullivan",170,72,1931,23.61111
"10708","Monte","Weaver",170,72,1931,23.61111
"10709","Stan","Hack",170,72,1932,23.61111
"10710","Dick","Siebert",170,72,1932,23.61111
"10711","Frank","Pearce",170,72,1933,23.61111
"10712","Mel","Almada",170,72,1933,23.61111
"10713","Cookie","Lavagetto",170,72,1934,23.61111
"10714","Ted","Kleinhans",170,72,1934,23.61111
"10715","Roy","Joiner",170,72,1934,23.61111
"10716","Hugh","Shelley",170,72,1935,23.61111
"10717","Dino","Chiozza",170,72,1935,23.61111
"10718","Stew","Bowers",170,72,1935,23.61111
"10719","Walt","Bashore",170,72,1936,23.61111
"10720","Warren","Huston",170,72,1937,23.61111
"10721","Bob","Kahle",170,72,1938,23.61111
"10722","Johnny","Niggeling",170,72,1938,23.61111
"10723","George","Archie",170,72,1938,23.61111
"10724","Ralph","McLeod",170,72,1938,23.61111
"10725","Whitey","Wietelmann",170,72,1939,23.61111
"10726","Al","Glossop",170,72,1939,23.61111
"10727","Eddie","Waitkus",170,72,1941,23.61111
"10728","Buster","Bray",170,72,1941,23.61111
"10729","Eddie","Shokes",170,72,1941,23.61111
"10730","Johnny","Schmitz",170,72,1941,23.61111
"10731","Hillis","Layne",170,72,1941,23.61111
"10732","Len","Perme",170,72,1942,23.61111
"10733","Gordon","Maltzberger",170,72,1943,23.61111
"10734","Red","Roberts",170,72,1943,23.61111
"10735","Vern","Curtis",170,72,1943,23.61111
"10736","Don","Johnson",170,72,1943,23.61111
"10737","Pat","Capri",170,72,1944,23.61111
"10738","Jodie","Beeler",170,72,1944,23.61111
"10739","Red","Schoendienst",170,72,1945,23.61111
"10740","Cliff","Fannin",170,72,1945,23.61111
"10741","Woody","Abernathy",170,72,1946,23.61111
"10742","Hub","Andrews",170,72,1947,23.61111
"10743","Pete","Gebrian",170,72,1947,23.61111
"10744","Ed","Fitz Gerald",170,72,1948,23.61111
"10745","Jay","Difani",170,72,1948,23.61111
"10746","Grady","Wilson",170,72,1948,23.61111
"10747","Johnny","Bero",170,72,1948,23.61111
"10748","Gordon","Goldsberry",170,72,1949,23.61111
"10749","Chico","Carrasquel",170,72,1950,23.61111
"10750","Joe","DeMaestri",170,72,1951,23.61111
"10751","Jack","Cusick",170,72,1951,23.61111
"10752","Pete","Runnels",170,72,1951,23.61111
"10753","Brandy","Davis",170,72,1952,23.61111
"10754","Dick","Hoover",170,72,1952,23.61111
"10755","Harley","Grossman",170,72,1952,23.61111
"10756","Jerry","Snyder",170,72,1952,23.61111
"10757","Vern","Fear",170,72,1952,23.61111
"10758","Ken","Lehman",170,72,1952,23.61111
"10759","Marion","Fricano",170,72,1952,23.61111
"10760","Ruben","Gomez",170,72,1953,23.61111
"10761","Bob","Talbot",170,72,1953,23.61111
"10762","Harvey","Gentry",170,72,1954,23.61111
"10763","Billy","Gardner",170,72,1954,23.61111
"10764","Tom","Sturdivant",170,72,1955,23.61111
"10765","Solly","Drake",170,72,1956,23.61111
"10766","Hal","Griggs",170,72,1956,23.61111
"10767","Casey","Wise",170,72,1957,23.61111
"10768","Frank","Barnes",170,72,1957,23.61111
"10769","Bob","Davis",170,72,1958,23.61111
"10770","Ty","Cline",170,72,1960,23.61111
"10771","Hal","Stowe",170,72,1960,23.61111
"10772","Joe","Horlen",170,72,1961,23.61111
"10773","Ed","Brinkman",170,72,1961,23.61111
"10774","Jim","Bouton",170,72,1962,23.61111
"10775","Marty","Martinez",170,72,1962,23.61111
